,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
7464,8322,56,20.6,10.2,4.0,9.1,43.4,0.7,2.0,42.7,1.2,1.6,75.6,1.4,2.3,4.0,3.0,0.7,0.2,1.1
7465,8736,45,10.8,3.0,1.3,3.1,42.5,0.4,1.2,18.7,0.2,0.4,60.9,0.4,1.5,2.0,0.4,0.6,0.4,0.4
7466,10853,48,12.4,3.8,1.2,2.9,39.1,0.6,1.9,36.6,1.3,1.6,73.9,0.2,1.3,1.3,0.8,0.5,0.1,0.7
7467,1710,76,40.4,16.5,6.2,12.1,51.2,0.1,0.4,25.9,4.2,6.2,69.7,2.8,6.7,9.5,5.0,1.4,0.5,3.5
7468,5883,89,30.0,14.0,5.4,12.1,45.0,1.2,3.4,48.8,1.8,2.4,84.5,0.8,2.8,3.6,4.8,1.0,0.1,2.1
7469,9011,77,9.8,4.5,1.8,3.0,51.9,-0.5,-1.8,16.4,1.1,1.7,64.4,1.3,1.7,2.9,0.3,0.2,0.4,1.1
7470,3288,57,19.7,6.0,2.3,5.6,41.6,0.1,0.4,13.4,1.2,1.4,81.3,0.9,2.6,3.2,2.2,0.5,0.4,1.4
7471,11189,80,16.4,6.0,2.5,4.5,54.0,0.2,0.5,7.2,0.8,1.2,72.7,0.9,1.6,2.3,1.7,0.3,-0.0,1.1
7472,242,53,10.7,4.7,1.5,3.0,47.6,-0.0,-0.1,31.4,1.7,2.3,71.4,0.6,1.8,2.4,0.8,0.2,0.7,0.9
7473,9375,66,17.4,7.7,2.8,7.8,31.7,0.8,2.6,41.0,1.1,1.1,93.1,0.1,0.6,0.7,3.4,0.8,-0.6,1.9
7474,9996,49,10.4,2.8,1.0,2.0,48.3,-0.5,-1.0,12.6,1.1,2.0,59.2,1.1,1.1,2.1,1.1,0.4,0.1,0.9
7475,2676,39,4.6,1.0,0.4,1.1,37.8,0.1,0.2,8.3,0.2,0.4,64.0,0.0,0.3,0.4,0.4,0.1,-0.0,0.2
7476,6057,65,24.0,12.4,5.2,10.6,47.6,-0.1,-0.2,-1.1,2.2,2.6,87.3,1.0,1.5,2.4,2.5,0.6,0.2,2.0
7477,359,26,9.4,3.3,1.1,2.7,42.0,0.5,1.3,26.4,0.8,1.2,65.2,0.6,1.0,1.7,0.4,0.3,-0.3,0.6
7478,6648,50,5.6,1.3,0.6,1.5,36.3,-0.2,0.0,7.0,0.1,0.2,60.9,0.1,0.4,0.5,0.2,0.2,0.1,0.3
7479,8001,100,27.3,10.5,4.0,8.3,48.5,-0.1,0.1,16.4,2.1,3.2,68.6,2.4,5.4,7.3,3.1,1.1,0.5,2.3
7480,4176,65,15.4,4.4,1.8,3.7,49.4,-0.2,-0.3,2.2,0.9,1.4,59.4,2.6,3.4,5.8,0.3,0.6,0.4,0.9
7481,4911,44,9.3,2.8,1.0,2.5,40.9,0.3,1.2,15.9,0.6,0.7,78.3,0.2,1.1,1.2,1.1,0.2,-0.1,0.8
7482,8236,49,16.8,5.9,2.4,4.3,53.0,0.1,0.2,25.8,0.9,1.3,72.9,0.7,1.4,2.2,0.6,0.3,-0.8,0.9
7483,9047,37,11.6,3.6,1.3,3.2,43.7,0.4,1.2,9.0,0.7,1.1,67.5,0.3,0.9,1.2,0.5,0.3,0.1,0.7
7484,6479,62,17.7,5.3,1.9,4.8,42.2,-0.0,0.5,-1.2,1.8,2.5,72.7,0.9,2.1,3.0,1.7,0.8,0.3,1.2
7485,11120,45,16.8,5.4,2.1,3.7,53.4,0.4,1.1,-1.3,1.1,1.8,61.7,1.2,3.4,4.7,0.6,0.5,1.2,1.2
7486,11236,66,19.4,5.9,2.4,5.6,41.7,0.0,0.3,-7.2,1.2,2.0,60.0,0.7,2.6,3.2,4.1,1.1,0.1,2.0
7487,6395,73,9.3,6.1,2.4,4.0,59.2,0.1,-0.0,24.9,1.0,1.3,82.1,0.7,1.1,2.0,0.2,0.2,0.2,0.6
7488,6964,66,25.1,10.0,4.0,8.4,49.0,0.8,2.3,28.6,1.1,1.4,71.3,1.0,3.2,4.3,2.2,0.4,0.1,1.7
7489,5368,73,18.5,5.4,2.1,4.7,44.1,-0.0,-0.4,26.0,0.9,1.0,88.4,0.9,1.6,2.4,0.4,0.6,0.1,0.7
7490,6765,47,11.4,5.3,2.0,4.6,43.5,0.3,0.9,19.2,0.9,1.1,73.0,0.9,1.5,2.6,0.1,0.2,0.5,0.5
7491,7931,63,22.8,10.0,4.1,8.2,51.2,-0.1,-0.2,10.4,1.8,3.1,56.7,2.7,5.0,8.0,0.6,1.0,0.6,1.3
7492,13794,49,15.4,4.7,2.0,4.7,42.1,0.0,0.2,9.3,0.8,1.5,54.0,0.9,1.9,3.0,0.9,0.4,0.3,1.2
7493,8887,61,22.9,10.2,4.0,8.8,45.4,0.4,1.0,25.6,1.9,2.9,69.5,1.7,2.6,4.4,1.7,0.5,0.3,1.4
7494,10691,51,14.4,3.9,1.7,3.5,49.1,0.6,1.9,33.2,0.4,0.6,67.3,0.3,1.2,1.6,1.9,0.3,0.1,0.7
7495,366,58,17.1,5.3,2.1,3.9,52.8,0.3,0.4,24.3,0.8,1.5,61.6,1.6,4.7,6.2,0.1,0.5,1.1,0.6
7496,10590,62,12.0,3.1,1.1,3.0,36.6,0.3,1.3,8.9,0.8,1.1,67.3,0.6,1.8,2.5,0.9,0.7,0.1,1.0
7497,3432,66,23.1,9.5,3.5,7.8,44.3,0.3,0.8,43.9,1.4,2.0,71.8,1.3,3.4,4.6,1.3,0.9,0.8,1.3
7498,5421,60,22.1,7.9,3.1,9.4,29.4,0.6,1.9,42.9,1.0,1.3,75.3,0.5,1.5,2.1,2.6,1.0,-0.1,1.8
7499,8648,66,13.6,4.8,1.8,3.7,48.8,-0.1,-0.5,8.3,1.1,1.2,84.6,0.9,1.3,2.1,0.2,0.2,0.3,0.7
7500,5802,61,21.3,6.7,2.9,5.7,49.9,0.6,1.3,22.5,0.8,1.3,59.6,0.7,1.5,2.3,2.4,1.0,0.0,1.0
7501,11763,78,35.2,12.1,4.6,11.7,38.9,0.8,2.4,20.4,1.6,2.1,75.8,1.7,4.2,5.4,3.7,1.6,0.2,1.8
7502,5390,36,16.3,7.1,2.6,5.2,52.1,-0.2,-0.3,42.8,1.7,2.1,77.5,1.0,2.1,3.0,1.3,0.4,0.2,1.3
7503,7254,96,28.5,13.9,5.8,9.4,61.6,0.0,-0.1,-7.7,2.9,3.7,80.1,2.4,4.6,7.7,2.4,0.8,0.4,1.9
7504,10405,75,31.6,13.4,4.5,11.6,38.0,1.0,2.7,31.5,3.5,3.8,94.5,0.5,1.9,2.1,5.2,1.7,0.2,3.1
7505,10184,86,21.0,10.6,3.8,8.4,46.2,0.0,0.3,40.4,2.4,3.1,80.1,0.6,2.4,2.7,2.3,0.9,0.3,2.3
7506,6114,49,14.0,4.1,1.6,3.7,42.8,0.7,1.8,40.0,0.5,0.6,77.6,0.3,0.9,1.4,1.3,0.6,0.0,0.6
7507,3004,81,17.6,6.0,2.4,4.7,50.9,-0.1,-0.3,10.5,1.0,1.5,67.3,2.0,2.0,3.9,0.9,0.5,0.3,0.6
7508,11185,81,27.5,12.2,4.3,11.3,35.5,0.8,2.4,48.3,2.7,3.8,70.0,0.4,2.0,2.3,6.6,1.0,0.1,2.7
7509,2833,72,20.4,7.9,3.1,6.8,44.5,-0.2,-0.3,19.9,1.9,3.0,57.9,1.0,2.9,3.9,2.1,1.2,0.6,2.1
7510,11067,77,19.3,5.4,2.2,5.8,35.9,0.3,0.7,20.9,0.8,1.2,67.7,0.5,1.4,1.8,2.9,0.6,0.1,1.1
7511,6515,52,23.8,11.1,4.6,12.5,36.2,0.9,2.6,62.6,1.3,2.0,70.9,0.3,1.1,1.4,3.1,0.6,-0.1,2.1
7512,8496,60,15.0,5.0,1.8,4.3,41.1,0.8,2.2,34.1,0.8,1.1,72.8,0.5,1.5,2.1,0.9,0.5,-0.1,0.8
7513,1477,84,17.1,8.3,3.0,5.8,50.9,-0.6,-1.2,6.4,3.0,4.8,64.5,3.0,3.4,6.3,0.9,0.7,0.9,1.7
7514,11728,87,29.0,16.6,6.3,11.9,54.8,0.3,0.8,44.0,3.9,5.0,82.4,2.0,2.5,4.5,2.6,0.8,0.1,2.1
7515,2601,58,14.1,4.5,1.5,3.6,42.8,0.0,0.5,33.1,1.0,1.1,94.5,0.3,1.2,1.4,1.2,0.5,0.6,0.8
7516,12056,61,12.6,4.5,1.4,2.8,50.8,-0.2,-0.2,7.3,2.1,3.0,70.8,1.8,2.4,4.2,0.2,0.2,0.6,0.7
7517,8162,64,15.8,5.0,2.0,4.1,46.8,0.7,1.6,29.3,0.7,1.1,64.3,0.6,1.0,1.6,1.2,0.5,0.3,0.6
7518,442,70,14.0,6.9,2.4,5.1,47.6,0.0,-0.2,-8.4,2.0,3.0,73.3,1.4,2.3,3.7,0.7,0.3,0.2,1.5
7519,8123,49,15.1,3.6,1.2,3.4,37.1,0.0,0.3,11.7,1.2,1.6,68.8,0.3,0.9,1.2,1.3,0.5,0.1,1.0
7520,11288,57,15.7,5.6,2.0,4.8,43.1,1.1,3.1,38.7,0.8,0.7,93.6,0.1,1.0,1.1,1.9,0.3,-0.1,0.8
7521,13486,51,14.2,3.0,1.1,2.6,42.8,0.0,0.1,27.2,0.6,0.9,66.4,0.8,1.8,2.6,0.3,0.2,0.4,0.2
7522,8000,45,16.1,4.5,1.6,3.6,43.8,0.7,2.1,19.2,1.1,1.8,63.8,0.5,2.1,2.6,1.2,1.0,0.4,0.6
7523,1785,44,13.3,5.7,2.3,5.3,45.2,0.2,1.1,29.6,0.7,0.9,74.4,0.7,1.4,2.1,0.5,0.7,0.1,0.6
7524,6243,72,16.2,4.3,1.6,4.9,31.2,0.3,1.3,18.9,1.0,1.5,62.9,0.2,0.9,1.1,2.6,0.7,-1.2,1.3
7525,9415,79,28.6,13.8,5.4,12.4,43.2,0.9,2.6,16.1,2.3,3.2,70.0,1.1,2.5,3.5,3.0,1.3,0.6,3.2
7526,219,73,16.7,4.8,2.0,4.3,45.4,0.1,0.3,-7.1,1.1,1.4,75.7,0.9,3.2,4.2,1.6,0.8,0.2,1.1
7527,12975,57,16.3,4.9,2.2,5.0,46.6,0.5,1.3,18.9,0.3,0.6,55.4,0.7,2.0,2.6,1.3,0.9,0.6,0.9
7528,728,51,16.2,7.7,2.9,6.4,47.0,0.7,1.9,29.0,1.2,1.9,63.5,0.8,2.0,2.8,1.5,0.4,0.2,1.2
7529,2832,76,34.0,14.7,5.6,13.6,39.1,0.9,2.7,43.1,2.7,2.9,103.6,0.9,3.0,4.1,3.2,0.9,0.4,1.6
7530,594,78,24.7,14.5,5.7,10.7,53.7,0.1,0.3,9.3,2.6,3.5,80.9,1.3,3.1,4.7,3.5,0.7,0.5,1.6
7531,11246,50,16.3,4.2,1.7,3.8,44.8,0.2,0.6,-10.6,0.8,1.5,43.2,1.7,4.1,5.9,0.3,0.4,0.6,0.6
7532,12541,51,17.0,3.9,1.5,3.4,45.9,0.4,1.3,22.2,0.7,1.2,55.0,1.2,2.4,3.5,1.0,0.5,0.2,0.6
7533,435,65,20.9,7.8,3.1,5.9,49.6,-0.3,-0.5,13.1,2.4,3.2,78.6,1.2,3.8,5.0,1.7,0.6,0.0,2.0
7534,12609,55,12.2,7.2,3.0,5.6,54.3,-0.4,-0.9,-20.7,2.0,2.9,63.4,1.9,2.8,4.9,0.1,0.1,0.7,1.3
7535,10861,78,29.9,13.3,5.8,12.8,46.7,0.5,1.8,22.4,1.6,2.7,57.5,1.9,4.5,6.6,1.3,0.8,0.3,1.1
7536,10407,78,47.7,22.6,9.4,20.1,50.2,0.5,1.5,20.4,3.1,4.4,72.0,2.7,7.0,10.1,1.2,1.1,3.8,2.2
7537,3995,69,19.1,6.6,2.3,5.5,39.8,-0.1,-0.1,11.1,2.3,2.8,81.5,0.6,1.9,2.6,2.4,0.7,0.1,1.4
7538,3626,66,13.3,5.3,2.1,4.4,44.9,0.3,0.6,46.9,0.8,0.9,84.1,1.0,1.1,2.1,1.3,0.5,0.2,0.7
7539,4955,53,12.7,4.7,1.7,3.8,44.7,0.1,0.4,10.8,1.3,1.7,78.0,1.2,2.7,4.1,0.6,1.1,0.0,0.7
7540,11861,77,36.8,13.1,5.4,11.7,46.0,0.2,0.4,24.8,2.4,3.9,62.0,1.5,3.8,5.2,3.0,0.9,0.5,2.6
7541,5688,75,27.8,8.8,3.3,8.2,37.8,1.4,4.1,65.3,1.1,1.5,72.5,0.2,1.0,1.1,4.9,1.1,-0.5,1.3
7542,7286,70,29.6,19.1,7.9,14.0,61.8,-0.7,-1.8,0.1,5.1,6.6,81.4,4.6,4.8,9.1,1.0,0.7,1.1,2.3
7543,13541,101,22.7,4.4,1.9,4.5,43.1,-0.2,-0.5,15.8,0.5,0.9,61.8,0.9,3.3,4.1,6.4,1.2,0.2,2.3
7544,11247,44,15.6,4.9,2.0,5.3,36.6,0.4,1.1,1.0,0.7,1.0,71.6,0.3,1.2,1.6,2.3,0.6,0.0,1.5
7545,11934,75,27.0,7.7,2.6,5.4,49.0,0.5,1.5,23.5,2.7,3.3,78.2,1.7,3.8,5.6,0.9,1.0,0.3,1.4
7546,13719,59,16.0,6.6,2.6,6.0,46.0,0.6,1.5,28.8,1.1,1.7,66.5,0.6,1.1,1.9,2.7,0.9,0.1,1.0
7547,9450,48,12.2,5.3,2.4,4.3,53.8,-0.0,-0.1,-4.6,0.8,1.3,54.9,1.8,2.5,4.5,0.1,0.2,0.7,0.6
7548,5597,70,22.3,7.0,2.9,6.0,49.4,0.3,0.9,23.7,0.9,1.4,67.2,0.8,2.2,3.2,1.4,0.8,0.3,1.4
7549,9751,65,14.2,6.3,2.2,5.0,44.5,0.6,1.6,29.2,1.4,1.7,84.1,0.5,1.4,1.9,1.6,0.5,-0.1,1.8
7550,6620,54,10.3,3.7,1.4,3.4,41.4,0.1,0.3,7.4,0.7,1.3,55.3,0.7,1.6,2.1,1.7,0.5,0.2,1.4
7551,11704,48,13.0,3.3,1.2,3.2,37.6,0.4,1.2,15.2,0.8,1.2,73.4,0.4,1.1,1.5,1.0,0.6,0.2,1.1
7552,7212,58,16.1,5.7,2.7,5.8,44.9,0.3,0.4,0.6,0.6,0.8,68.8,0.9,1.3,2.3,2.0,0.4,0.3,1.1
7553,9073,58,28.9,8.8,3.2,7.5,41.9,0.5,1.5,1.3,2.0,2.2,93.1,1.3,3.1,4.5,2.1,0.5,0.6,1.3
7554,8984,65,12.0,4.1,1.5,3.5,43.9,0.1,0.4,15.3,0.9,1.2,77.1,0.5,1.2,1.8,2.6,0.8,-0.3,1.3
7555,10782,89,40.5,17.7,7.0,11.6,64.7,0.1,0.2,11.4,4.6,7.7,60.8,4.2,7.5,12.1,2.2,1.4,0.5,2.7
7556,1257,80,25.2,8.6,3.7,7.4,49.5,-0.0,0.1,-1.1,1.4,1.9,78.5,1.9,3.8,5.7,1.4,1.3,0.4,1.1
7557,9673,105,27.4,10.8,3.9,7.8,51.7,0.2,0.3,12.9,2.9,3.9,77.3,1.9,2.3,3.9,1.9,1.2,0.2,2.0
7558,5190,45,8.7,2.9,1.0,2.7,37.8,0.3,0.9,15.4,0.7,0.8,77.5,0.7,1.2,2.0,0.3,0.1,0.2,0.5
7559,1933,75,37.5,19.3,7.4,12.6,60.0,-0.3,-0.6,-10.7,5.0,7.7,67.9,4.2,7.8,12.4,2.5,1.3,1.6,3.6
7560,4295,81,21.0,5.8,2.1,4.4,48.6,-0.5,-1.1,20.1,1.8,2.5,72.0,1.6,3.2,4.8,0.7,0.7,0.4,1.0
7561,662,63,21.5,12.9,5.2,9.5,56.3,0.4,1.1,32.7,2.0,2.9,69.1,1.6,2.7,4.4,1.2,0.7,0.2,1.3
7562,3603,89,22.4,9.4,3.9,6.3,61.1,0.2,0.1,-2.6,1.8,2.9,61.9,2.3,4.1,6.6,0.9,0.6,1.1,1.3
7563,1402,62,32.2,10.2,4.5,10.2,44.7,0.4,0.9,33.2,0.7,1.2,64.4,1.4,5.0,6.4,1.9,1.0,0.6,1.2
7564,6418,67,18.3,6.3,2.3,4.5,48.8,0.3,1.1,32.9,1.3,2.0,62.0,1.6,1.7,3.2,1.6,1.0,0.2,1.0
7565,6895,43,9.5,2.2,0.8,2.0,41.3,0.4,1.1,18.9,0.5,0.8,58.7,0.3,0.7,1.0,1.1,0.2,0.0,0.7
7566,11809,46,19.5,4.4,1.9,4.6,40.1,-0.1,-0.4,11.5,0.5,0.9,60.8,1.6,3.0,4.6,1.6,0.6,0.4,1.1
7567,7614,72,16.8,6.8,2.5,5.1,47.7,-0.2,-0.6,19.4,1.9,2.4,77.1,1.6,2.3,3.7,1.0,0.5,0.5,1.4
7568,10318,78,24.6,8.8,3.3,7.2,46.5,0.4,1.5,21.6,1.7,2.4,70.7,2.0,3.7,5.7,1.2,0.6,0.2,1.4
7569,3838,85,21.1,5.3,2.2,4.3,48.9,-0.2,-0.7,10.4,1.4,2.2,54.2,2.3,3.8,6.0,1.5,1.2,0.3,1.4
7570,97,67,14.7,4.2,1.9,3.9,51.1,-0.0,0.2,16.3,0.4,0.8,56.3,1.1,2.3,3.3,0.6,0.5,0.2,0.5
7571,9376,79,15.7,5.2,1.9,4.8,39.3,0.3,1.2,14.1,1.0,1.4,66.7,0.2,1.3,1.3,3.6,0.7,0.1,1.5
7572,9281,67,48.7,22.4,8.0,20.3,36.9,0.8,2.8,39.6,5.3,6.7,87.5,1.4,2.8,4.5,11.9,2.5,0.4,5.1
7573,9486,66,17.7,4.8,1.5,3.7,42.3,1.0,3.0,28.8,1.0,1.4,76.5,0.2,0.7,1.0,2.9,0.7,-1.1,1.3
7574,6898,57,13.2,6.0,2.9,4.4,61.5,-0.4,-1.3,19.0,0.8,1.5,53.4,2.0,3.1,5.0,0.3,0.3,3.4,1.2
7575,8536,92,21.6,6.6,2.3,4.7,48.2,0.1,0.3,14.1,2.1,3.2,70.2,2.2,4.5,6.8,1.6,0.5,0.3,1.7
7576,5780,39,7.8,2.9,1.0,2.5,40.3,0.4,1.3,19.1,0.6,0.8,71.8,0.4,0.5,1.0,0.6,0.2,0.0,0.5
7577,267,81,23.3,8.0,2.8,6.2,41.9,0.1,0.4,28.7,2.5,3.6,68.0,0.7,2.0,2.9,1.3,0.6,0.2,1.8
7578,1908,64,16.8,7.5,2.8,5.4,52.7,0.3,1.0,11.8,1.8,2.0,84.7,1.4,2.0,3.4,1.2,0.7,0.2,1.4
7579,13452,65,15.3,5.2,2.3,4.9,45.8,0.0,0.2,26.7,0.4,0.7,57.3,1.2,1.5,2.5,1.4,0.3,0.2,0.7
7580,13329,45,11.6,4.5,1.8,4.2,41.2,0.1,0.4,31.0,1.0,1.5,64.7,0.6,1.3,1.9,0.6,0.6,0.3,1.6
7581,7765,44,23.5,11.9,4.5,8.7,50.1,0.3,0.8,28.0,2.5,3.5,76.3,1.0,1.7,2.7,1.8,0.9,0.2,1.4
7582,5876,82,30.7,11.5,4.5,11.7,37.7,0.6,1.9,32.3,1.7,2.8,65.7,1.5,3.3,4.9,4.3,1.6,0.4,1.7
7583,8839,58,16.9,6.4,2.3,5.9,41.3,0.3,1.4,2.7,1.5,2.1,73.4,0.6,1.7,2.3,1.4,0.9,-0.2,1.5
7584,5154,85,20.4,6.2,2.9,5.9,48.6,-0.3,-0.8,6.4,0.9,1.5,56.3,1.6,2.0,3.6,0.5,0.7,0.4,1.0
7585,1449,64,12.2,4.0,1.5,3.3,44.5,-0.1,-0.1,-6.0,1.2,1.7,65.0,1.3,1.7,2.9,0.7,0.2,0.3,0.8
7586,3295,51,23.7,8.2,3.0,7.3,41.6,0.9,2.5,20.8,1.4,1.9,74.4,1.1,3.1,4.6,2.3,1.2,0.4,1.9
7587,9265,63,17.5,8.3,3.1,7.3,42.3,0.8,2.1,20.3,1.3,1.6,83.3,0.5,1.3,1.7,3.8,0.5,-0.2,1.9
7588,8561,72,17.5,6.1,2.1,4.9,44.9,-0.1,-0.1,29.1,1.7,2.3,69.4,0.5,1.1,1.6,2.6,0.9,-0.3,1.2
7589,6795,54,12.7,4.8,1.8,4.4,41.1,0.8,2.1,35.0,0.9,1.2,75.9,0.3,1.4,1.6,2.2,0.4,-0.1,1.1
7590,362,49,25.2,10.9,4.2,9.3,45.0,0.8,2.1,20.7,1.6,2.6,64.7,0.7,2.6,3.2,2.5,0.3,-0.1,1.8
7591,11289,66,36.5,25.0,9.8,21.0,48.5,1.6,4.6,62.8,3.9,4.7,88.1,2.1,3.7,6.0,2.2,1.0,0.4,2.5
7592,10081,63,20.0,10.5,4.1,8.3,47.0,0.2,0.7,3.2,2.2,2.7,87.7,0.6,1.8,2.5,3.0,0.3,-0.3,2.2
7593,13168,67,33.1,10.3,3.8,7.7,50.9,-0.0,0.0,7.9,2.3,3.5,74.1,3.2,6.0,9.7,0.6,0.5,1.0,1.3
7594,7878,26,9.8,4.1,1.6,3.1,46.7,-0.0,0.0,10.1,0.9,1.5,58.0,1.2,1.8,3.0,0.7,0.4,0.4,0.6
7595,1344,46,15.4,8.3,3.2,6.1,50.5,0.3,1.1,17.1,1.6,1.9,82.4,0.7,1.5,2.0,0.6,0.5,0.1,0.8
7596,12850,82,32.2,17.7,6.7,12.5,57.9,0.0,0.5,8.5,4.5,5.4,99.9,1.2,2.8,3.8,3.5,1.4,0.4,2.4
7597,4478,48,22.9,10.2,4.2,10.5,39.2,0.4,1.2,22.5,1.5,2.2,67.2,1.2,2.1,3.3,1.4,0.6,0.1,1.8
7598,13276,83,24.5,9.2,3.9,10.4,36.3,0.5,1.3,23.9,1.1,1.5,73.9,1.0,2.6,3.4,1.0,0.6,0.2,1.6
7599,13177,58,11.6,5.4,1.8,3.8,45.6,-0.2,-0.4,19.5,2.0,2.4,87.4,0.9,1.2,2.0,1.4,0.7,-0.0,1.0
7600,4572,67,22.8,6.0,2.4,6.0,40.7,0.6,1.6,19.3,0.9,0.9,90.2,0.5,2.1,2.8,1.7,0.9,0.3,1.3
7601,4621,56,9.9,3.4,1.2,3.3,38.7,0.8,2.2,51.6,0.4,0.5,80.5,0.4,0.6,1.0,1.1,0.4,0.1,0.8
7602,6083,114,31.0,14.6,4.9,10.0,51.7,-0.2,-0.4,11.4,4.3,5.6,79.6,3.3,6.8,10.5,2.3,1.2,1.4,3.2
7603,4201,69,22.0,11.2,4.1,8.3,48.3,-0.1,0.1,21.2,3.9,5.7,66.7,2.1,3.6,5.6,0.9,0.4,0.6,1.6
7604,9515,74,9.4,3.4,1.6,2.8,55.8,-0.3,-0.8,-5.3,0.4,0.6,61.6,0.6,0.8,1.4,2.1,0.6,0.1,0.7
7605,2649,36,10.1,3.9,1.5,3.6,43.4,-0.0,0.2,5.1,1.0,1.2,74.4,0.6,1.0,1.7,0.9,0.4,0.1,0.8
7606,10300,56,28.3,9.2,3.6,7.1,51.5,0.4,1.0,23.1,2.0,2.6,75.1,2.5,6.1,8.6,1.0,0.5,0.4,1.7
7607,13231,79,28.5,14.6,5.2,12.6,41.4,0.4,1.3,6.3,4.6,5.5,97.7,0.7,2.3,3.2,3.4,1.2,0.1,3.0
7608,13212,63,15.3,4.3,1.5,3.2,42.4,0.5,1.5,6.4,1.4,1.5,77.6,0.6,1.0,1.6,3.3,0.4,-0.0,1.6
7609,8017,75,28.9,11.3,4.3,9.2,46.8,0.0,0.7,18.2,2.4,3.3,70.5,2.1,2.0,3.9,3.1,1.5,0.5,2.4
7610,3170,62,13.5,5.5,2.3,5.6,41.2,-0.1,-0.0,0.8,1.0,1.8,62.8,1.5,1.8,3.2,0.5,0.5,0.5,1.5
7611,6404,88,27.8,12.3,5.2,11.0,48.1,0.3,0.9,16.0,1.7,2.1,81.8,1.6,2.1,3.7,2.1,1.1,0.4,2.4
7612,7208,52,7.0,2.5,1.0,2.0,49.4,0.0,-0.3,0.0,0.5,0.6,78.3,0.3,0.5,0.8,0.3,0.1,0.0,0.4
7613,4522,63,27.8,10.8,4.4,9.1,49.3,0.4,1.4,1.8,1.7,2.6,61.8,1.1,3.7,4.8,1.8,0.4,0.3,1.9
7614,4922,74,25.3,10.0,3.4,8.0,42.6,0.4,1.4,39.3,2.3,3.2,73.4,1.7,2.8,4.6,3.1,0.9,0.3,1.2
7615,612,33,6.4,1.6,0.5,1.5,36.5,0.8,2.5,57.4,0.5,0.6,76.4,0.1,0.3,0.4,0.7,0.4,-0.4,0.3
7616,150,49,7.7,1.6,0.6,1.5,41.7,-0.3,-0.9,-5.7,0.3,0.4,59.7,0.8,0.9,1.6,0.9,0.3,-0.0,0.3
7617,3367,80,19.8,8.1,3.2,9.1,33.9,0.9,2.7,57.4,0.8,0.9,78.1,0.4,0.9,1.5,1.4,1.0,0.1,0.8
7618,10447,76,21.6,9.3,3.7,8.2,43.6,-0.1,0.1,1.3,1.5,2.2,74.7,1.2,2.4,3.8,0.9,0.5,0.2,1.5
7619,6520,65,26.1,8.8,3.3,7.4,44.6,0.7,1.9,32.1,1.5,2.1,63.4,0.3,1.5,1.7,7.6,1.3,0.3,2.0
7620,2442,82,23.4,8.1,3.2,7.5,41.9,0.7,2.0,18.8,1.1,1.6,63.8,1.2,2.4,4.1,1.4,0.8,0.2,0.8
7621,12202,46,9.7,2.2,0.9,2.3,37.6,0.3,0.8,31.9,0.3,0.4,64.8,0.2,0.8,1.0,0.9,0.4,-0.0,0.6
7622,1470,55,29.5,7.1,2.9,7.2,41.3,0.6,2.3,34.7,0.6,0.8,66.8,0.9,3.5,4.3,1.7,0.9,0.2,0.8
7623,10944,57,26.0,6.9,2.6,6.0,43.0,0.3,1.2,-6.0,1.7,2.5,65.6,1.7,2.6,4.6,1.3,0.8,0.6,0.9
7624,13238,91,31.7,21.1,7.6,16.8,43.7,0.6,1.7,40.9,4.6,6.2,82.1,2.4,3.7,6.1,2.4,1.1,0.9,3.5
7625,4527,33,6.0,3.1,1.3,3.2,41.8,0.1,0.3,18.7,0.3,0.3,73.9,0.2,0.6,0.9,0.0,0.0,0.1,0.3
7626,12291,42,11.9,4.0,1.5,2.8,52.1,0.5,1.3,6.1,0.8,1.2,65.0,0.5,1.7,2.2,0.5,0.2,0.1,1.3
7627,1432,55,22.7,9.4,3.4,7.9,43.2,0.1,0.8,14.1,2.1,2.6,80.6,1.0,2.2,3.1,2.2,0.9,0.5,1.8
7628,12044,28,11.0,3.1,1.1,3.4,31.8,0.3,1.1,24.3,0.4,0.6,61.4,0.4,1.4,1.8,0.8,0.5,0.5,0.7
7629,8212,57,11.7,2.8,1.2,2.8,42.7,0.0,0.2,33.8,0.3,0.4,71.7,0.3,0.8,1.3,1.0,0.3,0.0,0.4
7630,11446,64,14.5,4.1,1.5,3.4,43.2,0.3,1.1,18.9,0.9,1.3,67.2,1.1,2.1,3.2,0.9,0.4,0.4,0.5
7631,10287,119,42.4,20.9,7.4,15.4,48.6,0.4,1.1,21.7,5.3,7.5,70.9,2.6,6.8,9.2,4.1,1.0,1.0,3.7
7632,8491,82,31.9,14.9,6.3,13.4,45.7,0.4,1.2,28.8,2.2,3.6,59.9,1.3,3.4,4.7,4.2,1.6,0.5,2.7
7633,1403,32,26.1,8.5,3.5,8.8,37.3,0.4,1.5,8.9,1.4,2.2,61.9,2.0,3.2,5.4,3.5,1.1,0.5,1.2
7634,9357,68,12.7,3.9,1.7,3.2,49.9,-0.3,-0.8,18.8,0.7,1.2,64.5,1.7,2.0,3.8,0.2,0.3,0.3,0.5
7635,12888,55,8.1,3.2,1.1,2.4,47.0,0.5,1.3,-0.3,0.5,0.7,67.9,0.6,1.7,2.4,0.3,0.2,0.0,0.5
